siruta,primar,jud_code,jud_name,jud_lbl,uat_name,uat_lbl,id_partid,partid,abv_partid,id_partid_principal,nume_partid_principal,abv_partid_principal,colsen,coldep
137229,COPIL GHEORGHE                                    ,SM,JUDEȚUL SATU MARE,SATU MARE,Călinești-Oaș,CĂLINEȘTI-OAȘ,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,1,1
108945,STAN GHEORGHE                                     ,MM,JUDEȚUL MARAMUREȘ,MARAMUREȘ,Săpânța,SĂPÂNȚA,32,ALIANȚA DE CENTRU - DREAPTA PARTIDUL NAȚIONAL LIBERAL - PARTIDUL CONSERVATOR,PNL-PC,31,PARTIDUL NAȚIONAL LIBERAL,PNL,3,6
108963,TULBURE GABRIELA FLORICA                          ,MM,JUDEȚUL MARAMUREȘ,MARAMUREȘ,Oraș Seini,SEINI,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,2,3
137274,BÂLE VASILE                                       ,SM,JUDEȚUL SATU MARE,SATU MARE,Cămărzana,CĂMĂRZANA,31,PARTIDUL NAȚIONAL LIBERAL,PNL,31,PARTIDUL NAȚIONAL LIBERAL,PNL,1,1
109005,PASERE IOAN                                       ,MM,JUDEȚUL MARAMUREȘ,MARAMUREȘ,Strâmtura,STRÂMTURA,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,3,7
136599,FEDORCA AURELIA                                   ,SM,JUDEȚUL SATU MARE,SATU MARE,Oraș Negrești-Oaș,NEGREȘTI-OAȘ,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,1,1
136802,APAN MIHAI                                        ,SM,JUDEȚUL SATU MARE,SATU MARE,Apa,APA,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,1,2
137746,CIUTA IOAN                                        ,SM,JUDEȚUL SATU MARE,SATU MARE,Gherța Mică,GHERȚA MICĂ,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,1,1
138039,PIRICSI ARTHUR                                    ,SM,JUDEȚUL SATU MARE,SATU MARE,Oraș Livada,LIVADA,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,UDMR,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,UDMR,2,5
139170,CIUPAC IOAN                                       ,SM,JUDEȚUL SATU MARE,SATU MARE,Turț,TURȚ,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,1,1
139214,GYÁKON GHEORGHE-NICOLAE                           ,SM,JUDEȚUL SATU MARE,SATU MARE,Turulung,TURULUNG,9,FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA,FDGR,9,FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA,FDGR,2,5
138084,ZETEA SILVIU-GELU                                 ,SM,JUDEȚUL SATU MARE,SATU MARE,Medieșu Aurit,MEDIEȘU AURIT,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,1,2
138351,LUDRÓCZKI ALEXANDRU                               ,SM,JUDEȚUL SATU MARE,SATU MARE,Orașu Nou,ORAȘU NOU,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,UDMR,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,UDMR,1,1
139009,SOBIUS MARIANA-MONICA                             ,SM,JUDEȚUL SATU MARE,SATU MARE,Tarna Mare,TARNA MARE,15,PARTIDUL DEMOCRAT LIBERAL,PDL,15,PARTIDUL DEMOCRAT LIBERAL,PDL,1,1
139143,POP GRIGORE                                       ,SM,JUDEȚUL SATU MARE,SATU MARE,Târșolț,TÂRȘOLȚ,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,1,1
139287,CRISTEA RADU                                      ,SM,JUDEȚUL SATU MARE,SATU MARE,Valea Vinului,VALEA VINULUI,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,1,2
139330,CORODAN VASILE                                    ,SM,JUDEȚUL SATU MARE,SATU MARE,Vama,VAMA,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,1,1
179864,NEGREA MIHAI                                      ,MM,JUDEȚUL MARAMUREȘ,MARAMUREȘ,Oncești,ONCEȘTI,31,PARTIDUL NAȚIONAL LIBERAL,PNL,31,PARTIDUL NAȚIONAL LIBERAL,PNL,3,6
180091,BETEA TOMA                                        ,SM,JUDEȚUL SATU MARE,SATU MARE,Racșa,RACȘA,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,1,1
32483,MOLDOVAN NICOLAE                                  ,BN,JUDEȚUL BISTRIȚA-NĂSĂUD,BISTRIȚA-NĂSĂUD,Oraș Beclean,BECLEAN,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,2,2
35152,PURJA VLĂDUȚ AXENTE                               ,BN,JUDEȚUL BISTRIȚA-NĂSĂUD,BISTRIȚA-NĂSĂUD,Târlișua,TÂRLIȘUA,15,PARTIDUL DEMOCRAT LIBERAL,PDL,15,PARTIDUL DEMOCRAT LIBERAL,PDL,2,2
106363,LUPAN GHEORGHE                                    ,MM,JUDEȚUL MARAMUREȘ,MARAMUREȘ,Groși,GROȘI,31,PARTIDUL NAȚIONAL LIBERAL,PNL,31,PARTIDUL NAȚIONAL LIBERAL,PNL,1,2
107430,POP GAVRIL                                        ,MM,JUDEȚUL MARAMUREȘ,MARAMUREȘ,Boiu Mare,BOIU MARE,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,2,3
107485,POIENAR FLOREA                                    ,MM,JUDEȚUL MARAMUREȘ,MARAMUREȘ,Botiza,BOTIZA,81,UNIUNEA PENTRU MARAMUREȘ PDL UNPR,UPMM,15,PARTIDUL DEMOCRAT LIBERAL,PDL,3,5
109096,TENTIȘ IOAN MIRCEA                                ,MM,JUDEȚUL MARAMUREȘ,MARAMUREȘ,Șisești,ȘISEȘTI,15,PARTIDUL DEMOCRAT LIBERAL,PDL,15,PARTIDUL DEMOCRAT LIBERAL,PDL,2,4
107154,CETERAȘ MIHAI                                     ,MM,JUDEȚUL MARAMUREȘ,MARAMUREȘ,Băiuț,BĂIUȚ,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,2,4
107582,ȘOVRE NELU VASILE                                 ,MM,JUDEȚUL MARAMUREȘ,MARAMUREȘ,Cernești,CERNEȘTI,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,1,2
139811,BĂLĂNEAN EUGEN                                    ,SJ,JUDEȚUL SĂLAJ,SĂLAJ,Oraș Jibou,JIBOU,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,2,3
137103,CIURDAȘ TRAIAN                                    ,SM,JUDEȚUL SATU MARE,SATU MARE,Bârsău,BÂRSĂU,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,1,3
139704,CĂPÎLNAȘIU SANDU VICTOR RADU                      ,SJ,JUDEȚUL SĂLAJ,SĂLAJ,Municipiul Zalău,ZALĂU,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,2,4
139740,VARGA ANDREI                                      ,SJ,JUDEȚUL SĂLAJ,SĂLAJ,Oraș Cehu Silvaniei,CEHU SILVANIEI,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,UDMR,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,UDMR,1,2
140084,VANCEA DOREL                                      ,SJ,JUDEȚUL SĂLAJ,SĂLAJ,Băbeni,BĂBENI,15,PARTIDUL DEMOCRAT LIBERAL,PDL,15,PARTIDUL DEMOCRAT LIBERAL,PDL,2,3
140146,MAGHIAR ISAIA                                     ,SJ,JUDEȚUL SĂLAJ,SĂLAJ,Bălan,BĂLAN,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,2,3
140672,TEREC IOAN EUGEN                                  ,SJ,JUDEȚUL SĂLAJ,SĂLAJ,Creaca,CREACA,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,2,3
140770,CHEȘELI IOAN                                      ,SJ,JUDEȚUL SĂLAJ,SĂLAJ,Cristolț,CRISTOLȚ,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,2,3
140823,MAIOR ANDREI                                      ,SJ,JUDEȚUL SĂLAJ,SĂLAJ,Crișeni,CRIȘENI,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,UDMR,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,UDMR,1,2
140958,CSAPÓ CAROL                                       ,SJ,JUDEȚUL SĂLAJ,SĂLAJ,Dobrin,DOBRIN,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,UDMR,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,UDMR,1,2
141134,UNGUR CRISTIAN                                    ,SJ,JUDEȚUL SĂLAJ,SĂLAJ,Gâlgău,GÂLGĂU,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,2,3
141232,SPĂTAR ALEXANDRU                                  ,SJ,JUDEȚUL SĂLAJ,SĂLAJ,Gârbou,GÂRBOU,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,2,3
141580,SATMARI PETRU-CORNEL                              ,SJ,JUDEȚUL SĂLAJ,SĂLAJ,Ileanda,ILEANDA,31,PARTIDUL NAȚIONAL LIBERAL,PNL,31,PARTIDUL NAȚIONAL LIBERAL,PNL,2,3
141786,MAN DOREL LIVIU                                   ,SJ,JUDEȚUL SĂLAJ,SĂLAJ,Letca,LETCA,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,2,3
141884,SABOU AUGUSTIN                                    ,SJ,JUDEȚUL SĂLAJ,SĂLAJ,Lozna,LOZNA,15,PARTIDUL DEMOCRAT LIBERAL,PDL,15,PARTIDUL DEMOCRAT LIBERAL,PDL,2,3
142122,BERESCHI CĂLIN AUGUSTIN                           ,SJ,JUDEȚUL SĂLAJ,SĂLAJ,Mirșid,MIRȘID,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,2,3
35269,ȘERBAN PETRU                                      ,BN,JUDEȚUL BISTRIȚA-NĂSĂUD,BISTRIȚA-NĂSĂUD,Uriu,URIU,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,2,2
142177,FODOR VASILE                                      ,SJ,JUDEȚUL SĂLAJ,SĂLAJ,Năpradea,NĂPRADEA,15,PARTIDUL DEMOCRAT LIBERAL,PDL,15,PARTIDUL DEMOCRAT LIBERAL,PDL,2,3
142373,CHIFOR AUGUSTIN                                   ,SJ,JUDEȚUL SĂLAJ,SĂLAJ,Poiana Blenchii,POIANA BLENCHII,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,2,3
142426,BUDA IOAN                                         ,SJ,JUDEȚUL SĂLAJ,SĂLAJ,Românași,ROMÂNAȘI,15,PARTIDUL DEMOCRAT LIBERAL,PDL,15,PARTIDUL DEMOCRAT LIBERAL,PDL,2,3
142550,MOLNAR JÓZSEF                                     ,SJ,JUDEȚUL SĂLAJ,SĂLAJ,Sălățig,SĂLĂȚIG,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,UDMR,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,UDMR,1,2
143067,ROGOZ SIMION                                      ,SJ,JUDEȚUL SĂLAJ,SĂLAJ,Zalha,ZALHA,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,2,3
142710,BERINDE GRIGORE                                   ,SJ,JUDEȚUL SĂLAJ,SĂLAJ,Someș-Odorhei,SOMEȘ-ODORHEI,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,2,3
142774,ONICAȘ MARIA                                      ,SJ,JUDEȚUL SĂLAJ,SĂLAJ,Surduc,SURDUC,999,CANDIDAT INDEPENDENT,CI,999,CANDIDAT INDEPENDENT,CI,2,3
179622,BURZO NICOLAIE                                    ,MM,JUDEȚUL MARAMUREȘ,MARAMUREȘ,Groșii Țibleșului,GROȘII ȚIBLEȘULUI,15,PARTIDUL DEMOCRAT LIBERAL,PDL,15,PARTIDUL DEMOCRAT LIBERAL,PDL,2,4
32955,RUSU CONSTANTIN                                   ,BN,JUDEȚUL BISTRIȚA-NĂSĂUD,BISTRIȚA-NĂSĂUD,Ciceu-Giurgești,CICEU-GIURGEȘTI,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,2,2
34173,COCOS VASILE                                      ,BN,JUDEȚUL BISTRIȚA-NĂSĂUD,BISTRIȚA-NĂSĂUD,Petru Rareș,PETRU RAREȘ,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,2,2
32811,ȘTIR DUMITRU-PAUL                                 ,BN,JUDEȚUL BISTRIȚA-NĂSĂUD,BISTRIȚA-NĂSĂUD,Căianu Mic,CĂIANU MIC,57,PARTIDUL POPORULUI - DAN DIACONESCU,PP-DD,57,PARTIDUL POPORULUI - DAN DIACONESCU,PP-DD,2,2
32660,MARTONOS TAMÁS                                    ,BN,JUDEȚUL BISTRIȚA-NĂSĂUD,BISTRIȚA-NĂSĂUD,Braniștea,BRANIȘTEA,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,UDMR,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,UDMR,2,2
55384,SABO MARIUS CĂLIN                                 ,CJ,JUDEȚUL CLUJ,CLUJ,Municipiul Gherla,GHERLA,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,3,5
55062,RUS SIMION CASIAN                                 ,CJ,JUDEȚUL CLUJ,CLUJ,Cuzdrioara,CUZDRIOARA,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,3,6
55106,MONCEA IOAN                                       ,CJ,JUDEȚUL CLUJ,CLUJ,Jichișu De Jos,JICHIȘU DE JOS,15,PARTIDUL DEMOCRAT LIBERAL,PDL,15,PARTIDUL DEMOCRAT LIBERAL,PDL,3,6
55473,LEHENE SORINEL-GELU                               ,CJ,JUDEȚUL CLUJ,CLUJ,Aghireșu,AGHIREȘU,15,PARTIDUL DEMOCRAT LIBERAL,PDL,15,PARTIDUL DEMOCRAT LIBERAL,PDL,4,10
55160,GORON PAVEL                                       ,CJ,JUDEȚUL CLUJ,CLUJ,Mica,MICA,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,3,6
55623,SAV MIHAI                                         ,CJ,JUDEȚUL CLUJ,CLUJ,Aluniș,ALUNIȘ,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,3,5
55776,PORUMB IOAN                                       ,CJ,JUDEȚUL CLUJ,CLUJ,Așchileu,AȘCHILEU,15,PARTIDUL DEMOCRAT LIBERAL,PDL,15,PARTIDUL DEMOCRAT LIBERAL,PDL,3,5
56265,SECARĂ MARIANA                                    ,CJ,JUDEȚUL CLUJ,CLUJ,Borșa,BORȘA,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,3,5
109265,MORAR LUCIAN IOAN TITUS                           ,MM,JUDEȚUL MARAMUREȘ,MARAMUREȘ,Oraș Ulmeni,ULMENI,63,UNIUNEA NAȚIONALĂ PENTRU PROGRESUL ROMÂNIEI,UNPR,63,UNIUNEA NAȚIONALĂ PENTRU PROGRESUL ROMÂNIEI,UNPR,2,3
56096,MUREȘAN AUGUSTIN                                  ,CJ,JUDEȚUL CLUJ,CLUJ,Bobâlna,BOBÂLNA,15,PARTIDUL DEMOCRAT LIBERAL,PDL,15,PARTIDUL DEMOCRAT LIBERAL,PDL,3,6
56210,CĂRHAȚ AUREL EMIL                                 ,CJ,JUDEȚUL CLUJ,CLUJ,Bonțida,BONȚIDA,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,3,7
56666,BOLDOR SILVIU                                     ,CJ,JUDEȚUL CLUJ,CLUJ,Cășeiu,CĂȘEIU,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,3,6
57314,MURESAN CĂLIN                                     ,CJ,JUDEȚUL CLUJ,CLUJ,Câțcău,CÂȚCĂU,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,3,6
56988,SUCIU MAGDALENA LUCIA                             ,CJ,JUDEȚUL CLUJ,CLUJ,Chinteni,CHINTENI,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,3,5
57083,MIHUȚ GAVRIL                                      ,CJ,JUDEȚUL CLUJ,CLUJ,Chiuiești,CHIUIEȘTI,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,3,6
179604,DUNKA VASILE                                      ,MM,JUDEȚUL MARAMUREȘ,MARAMUREȘ,Poienile Izei,POIENILE IZEI,31,PARTIDUL NAȚIONAL LIBERAL,PNL,31,PARTIDUL NAȚIONAL LIBERAL,PNL,3,5
57449,JULEAN DOREL-FLORINEL                             ,CJ,JUDEȚUL CLUJ,CLUJ,Cornești,CORNEȘTI,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,3,5
57546,PETRINDEAN VALER                                  ,CJ,JUDEȚUL CLUJ,CLUJ,Dăbâca,DĂBÂCA,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,3,5
57644,MÂNECAN IONEL                                     ,CJ,JUDEȚUL CLUJ,CLUJ,Fizeșu Gherlii,FIZEȘU GHERLII,56,PARTIDUL CONSERVATOR,PC,56,PARTIDUL CONSERVATOR,PC,3,5
57831,MIRON IOAN                                        ,CJ,JUDEȚUL CLUJ,CLUJ,Geaca,GEACA,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,3,5
179846,CENDEȘ LAJOS                                      ,MM,JUDEȚUL MARAMUREȘ,MARAMUREȘ,Coltău,COLTĂU,999,CANDIDAT INDEPENDENT,CI,999,CANDIDAT INDEPENDENT,CI,2,3
107001,RUS CIPRIAN VASILE                                ,MM,JUDEȚUL MARAMUREȘ,MARAMUREȘ,Ardusat,ARDUSAT,32,ALIANȚA DE CENTRU - DREAPTA PARTIDUL NAȚIONAL LIBERAL - PARTIDUL CONSERVATOR,PNL-PC,31,PARTIDUL NAȚIONAL LIBERAL,PNL,2,3
57948,BROAINA GHEORGHE-LUCIAN                           ,CJ,JUDEȚUL CLUJ,CLUJ,Gârbău,GÂRBĂU,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,3,5
179855,TĂTĂRAN GHEORGHE                                  ,MM,JUDEȚUL MARAMUREȘ,MARAMUREȘ,Gârdani,GÂRDANI,15,PARTIDUL DEMOCRAT LIBERAL,PDL,15,PARTIDUL DEMOCRAT LIBERAL,PDL,2,3
58142,PÎRȚOC EMIL IOAN                                  ,CJ,JUDEȚUL CLUJ,CLUJ,Iclod,ICLOD,76,UNIUNEA SOCIAL-LIBERALĂ CLUJ PSD+PNL,USL CJ,62,UNIUNEA SOCIAL LIBERALĂ,USL,3,5
58552,OLTEAN DUMITRU                                    ,CJ,JUDEȚUL CLUJ,CLUJ,Mintiu Gherlii,MINTIU GHERLII,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,3,6
58856,LUNGU ARON                                        ,CJ,JUDEȚUL CLUJ,CLUJ,Panticeu,PANTICEU,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,3,5
58794,HULDUȘAN IOAN                                     ,CJ,JUDEȚUL CLUJ,CLUJ,Pălatca,PĂLATCA,15,PARTIDUL DEMOCRAT LIBERAL,PDL,15,PARTIDUL DEMOCRAT LIBERAL,PDL,3,7
59130,RUS LAURIAN ALEXANDRU                             ,CJ,JUDEȚUL CLUJ,CLUJ,Recea-Cristur,RECEA-CRISTUR,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,3,5
59416,SALLAI IOAN                                       ,CJ,JUDEȚUL CLUJ,CLUJ,Sic,SIC,999,CANDIDAT INDEPENDENT,CI,999,CANDIDAT INDEPENDENT,CI,3,7
59498,FARTAN IOAN                                       ,CJ,JUDEȚUL CLUJ,CLUJ,Sânmărtin,SÂNMĂRTIN,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,3,5
59586,COLCERIU OVIDIU                                   ,CJ,JUDEȚUL CLUJ,CLUJ,Sânpaul,SÂNPAUL,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,3,5
108794,POP EMILIAN GHEORGHE                              ,MM,JUDEȚUL MARAMUREȘ,MARAMUREȘ,Săcălășeni,SĂCĂLĂȘENI,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,1,2
59826,MÎRZA ROMULUS                                     ,CJ,JUDEȚUL CLUJ,CLUJ,Țaga,ȚAGA,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,3,5
59880,MUREȘAN ILDIKO                                    ,CJ,JUDEȚUL CLUJ,CLUJ,Unguraș,UNGURAȘ,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,UDMR,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,UDMR,3,6
59942,PRUNEAN  DAVID                                    ,CJ,JUDEȚUL CLUJ,CLUJ,Vad,VAD,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,3,6
107047,MUREȘAN GHEORGHE                                  ,MM,JUDEȚUL MARAMUREȘ,MARAMUREȘ,Ariniș,ARINIȘ,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,2,3
60099,MUREȘAN EUGEN                                     ,CJ,JUDEȚUL CLUJ,CLUJ,Vultureni,VULTURENI,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,3,5
106407,PAVEL OCTAVIAN                                    ,MM,JUDEȚUL MARAMUREȘ,MARAMUREȘ,Recea,RECEA,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,2,3
106817,LEȘE MITRU                                        ,MM,JUDEȚUL MARAMUREȘ,MARAMUREȘ,Oraș Târgu Lăpuș,TÂRGU LĂPUȘ,15,PARTIDUL DEMOCRAT LIBERAL,PDL,15,PARTIDUL DEMOCRAT LIBERAL,PDL,2,4
107733,MIHALCA VASILE ȘTEFAN                             ,MM,JUDEȚUL MARAMUREȘ,MARAMUREȘ,Copalnic-Mănăștur,COPALNIC-MĂNĂȘTUR,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,1,2
107868,ROPAN GAVRIL                                      ,MM,JUDEȚUL MARAMUREȘ,MARAMUREȘ,Coroieni,COROIENI,15,PARTIDUL DEMOCRAT LIBERAL,PDL,15,PARTIDUL DEMOCRAT LIBERAL,PDL,2,4
107920,BOGA MIRCEA-IOAN                                  ,MM,JUDEȚUL MARAMUREȘ,MARAMUREȘ,Cupșeni,CUPȘENI,15,PARTIDUL DEMOCRAT LIBERAL,PDL,15,PARTIDUL DEMOCRAT LIBERAL,PDL,2,4
108035,CICEU FELICIAN GHEORGHE                           ,MM,JUDEȚUL MARAMUREȘ,MARAMUREȘ,Dumbrăvița,DUMBRĂVIȚA,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,1,2
179659,PUGNA IOAN                                        ,BN,JUDEȚUL BISTRIȚA-NĂSĂUD,BISTRIȚA-NĂSĂUD,Negrilești,NEGRILEȘTI,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,2,2
108106,STEGERAN IOAN                                     ,MM,JUDEȚUL MARAMUREȘ,MARAMUREȘ,Fărcașa,FĂRCAȘA,15,PARTIDUL DEMOCRAT LIBERAL,PDL,15,PARTIDUL DEMOCRAT LIBERAL,PDL,2,3
108222,BUDA IOAN                                         ,MM,JUDEȚUL MARAMUREȘ,MARAMUREȘ,Lăpuș,LĂPUȘ,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,2,4
108268,PRUNĂ VIRGIL,MM,JUDEȚUL MARAMUREȘ,MARAMUREȘ,Mireșu Mare,MIREȘU MARE,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,2,3
109041,PAȘCA VIOREL                                      ,MM,JUDEȚUL MARAMUREȘ,MARAMUREȘ,Suciu De Sus,SUCIU DE SUS,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,2,4
108491,BUZDUGAN IOAN PAVEL                               ,MM,JUDEȚUL MARAMUREȘ,MARAMUREȘ,Remetea Chioarului,REMETEA CHIOARULUI,62,UNIUNEA SOCIAL LIBERALĂ,USL,62,UNIUNEA SOCIAL LIBERALĂ,USL,1,2
108712,MUREȘAN BUJOREL VASILE                            ,MM,JUDEȚUL MARAMUREȘ,MARAMUREȘ,Satulung,SATULUNG,61,PARTIDUL SOCIAL DEMOCRAT,PSD,61,PARTIDUL SOCIAL DEMOCRAT,PSD,2,3
109176,TALPOȘ FLORIN VASILE                              ,MM,JUDEȚUL MARAMUREȘ,MARAMUREȘ,Oraș Șomcuta Mare,ȘOMCUTA MARE,31,PARTIDUL NAȚIONAL LIBERAL,PNL,31,PARTIDUL NAȚIONAL LIBERAL,PNL,1,2
